Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
Seychelles,WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SYC,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.12,,,72.88,,73.49,73.1 [72.9-73.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AFR,Africa,Country,SYC,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.55,,,11.69,,15.73,13.6 [11.7-15.7],,,EN,2025-04-14T22:00:00.000Z
Kazakhstan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KAZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.2,,,73.01,,73.46,73.2 [73.0-73.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,KAZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.09,,,7.91,,8.27,8.1 [7.9-8.3],,,EN,2025-04-14T22:00:00.000Z
Russian Federation,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,RUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.22,,,73.16,,73.27,73.2 [73.2-73.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.72,,,4.62,,4.83,4.7 [4.6-4.8],,,EN,2025-04-14T22:00:00.000Z
Republic of Moldova,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MDA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.32,,,73.01,,73.65,73.3 [73.0-73.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MDA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.73,,,10.91,,16.73,13.7 [10.9-16.7],,,EN,2025-04-14T22:00:00.000Z
Libya,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,LBY,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.54,,,72.97,,74.25,73.5 [73.0-74.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,LBY,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.24,,,5.82,,14.42,9.2 [5.8-14.4],,,EN,2025-04-14T22:00:00.000Z
Kyrgyzstan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KGZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.59,,,73.29,,73.96,73.6 [73.3-74.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,KGZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.08,,,15.58,,16.58,16.1 [15.6-16.6],,,EN,2025-04-14T22:00:00.000Z
Viet Nam,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,VNM,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.71,,,73.17,,74.38,73.7 [73.2-74.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,VNM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.89,,,13.71,,16.14,14.9 [13.7-16.1],,,EN,2025-04-14T22:00:00.000Z
Morocco,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.75,,,73.23,,74.55,73.7 [73.2-74.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,18.01,,,13.09,,24.05,18.0 [13.1-24.1],,,EN,2025-04-14T22:00:00.000Z
Tajikistan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TJK,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.81,,,73.28,,74.39,73.8 [73.3-74.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TJK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,23.29,,,19.54,,27.71,23.3 [19.5-27.7],,,EN,2025-04-14T22:00:00.000Z
Dominican Republic,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,DOM,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.91,,,73.22,,74.69,73.9 [73.2-74.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,DOM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,30.88,,,24.34,,39.35,30.9 [24.3-39.3],,,EN,2025-04-14T22:00:00.000Z
Bangladesh,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,BGD,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.95,,,73.16,,74.84,73.9 [73.2-74.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,BGD,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,25.45,,,24.12,,26.58,25.4 [24.1-26.6],,,EN,2025-04-14T22:00:00.000Z
Bhutan,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,BTN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.93,,,73.31,,74.61,73.9 [73.3-74.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,BTN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,21.08,,,12.91,,34.41,21.1 [12.9-34.4],,,EN,2025-04-14T22:00:00.000Z
Georgia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.85,,,73.73,,74.04,73.9 [73.7-74.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.3,,,7.74,,8.91,8.3 [7.7-8.9],,,EN,2025-04-14T22:00:00.000Z
Cabo Verde,WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CPV,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.06,,,73.52,,74.73,74.1 [73.5-74.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AFR,Africa,Country,CPV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.22,,,12.52,,13.96,13.2 [12.5-14.0],,,EN,2025-04-14T22:00:00.000Z
Trinidad and Tobago,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,TTO,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.09,,,73.59,,74.73,74.1 [73.6-74.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,TTO,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,18.98,,,13.26,,27.33,19.0 [13.3-27.3],,,EN,2025-04-14T22:00:00.000Z
Mauritius,WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.06,,,73.91,,74.33,74.1 [73.9-74.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AFR,Africa,Country,MUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.93,,,13.12,,14.81,13.9 [13.1-14.8],,,EN,2025-04-14T22:00:00.000Z
El Salvador,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,SLV,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.28,,,74.09,,74.55,74.3 [74.1-74.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,SLV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.61,,,7.22,,16.01,10.6 [7.2-16.0],,,EN,2025-04-14T22:00:00.000Z
Malaysia,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MYS,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.68,,,74.64,,74.78,74.7 [74.6-74.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,MYS,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.75,,,6.43,,7.09,6.7 [6.4-7.1],,,EN,2025-04-14T22:00:00.000Z
Belarus,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BLR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.82,,,74.79,,74.92,74.8 [74.8-74.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.4,,,2.23,,2.58,2.4 [2.2-2.6],,,EN,2025-04-14T22:00:00.000Z
Belize,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BLZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.87,,,74.59,,75.23,74.9 [74.6-75.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,BLZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,11.38,,,10.73,,12.1,11.4 [10.7-12.1],,,EN,2025-04-14T22:00:00.000Z
Bulgaria,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BGR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.0,,,74.86,,75.17,75.0 [74.9-75.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.55,,,5.33,,5.77,5.5 [5.3-5.8],,,EN,2025-04-14T22:00:00.000Z
Paraguay,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PRY,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.08,,,74.45,,75.72,75.1 [74.4-75.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,PRY,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,17.18,,,9.08,,33.17,17.2 [9.1-33.2],,,EN,2025-04-14T22:00:00.000Z
Oman,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.29,,,74.85,,75.75,75.3 [74.9-75.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.74,,,8.29,,9.23,8.7 [8.3-9.2],,,EN,2025-04-14T22:00:00.000Z
Maldives,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,MDV,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.45,,,75.24,,75.72,75.4 [75.2-75.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,MDV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.44,,,5.83,,7.1,6.4 [5.8-7.1],,,EN,2025-04-14T22:00:00.000Z
Brazil,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BRA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.48,,,75.27,,75.72,75.5 [75.3-75.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,BRA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.95,,,12.21,,13.75,13.0 [12.2-13.7],,,EN,2025-04-14T22:00:00.000Z
Romania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ROU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.46,,,75.42,,75.57,75.5 [75.4-75.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ROU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.58,,,5.43,,5.73,5.6 [5.4-5.7],,,EN,2025-04-14T22:00:00.000Z
Antigua and Barbuda,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ATG,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.66,,,,,,75.7,,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,ATG,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.01,,,6.6,,9.8,8.0 [6.6-9.8],,,EN,2025-04-14T22:00:00.000Z
Armenia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ARM,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.67,,,75.5,,75.9,75.7 [75.5-75.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ARM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.67,,,8.85,,12.67,10.7 [8.9-12.7],,,EN,2025-04-14T22:00:00.000Z
Latvia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LVA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.68,,,75.6,,75.83,75.7 [75.6-75.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LVA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.36,,,3.09,,3.66,3.4 [3.1-3.7],,,EN,2025-04-14T22:00:00.000Z
"occupied Palestinian territory, including east Jerusalem",WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,PSE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.83,,,75.52,,76.23,75.8 [75.5-76.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,PSE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.64,,,10.44,,17.99,13.6 [10.4-18.0],,,EN,2025-04-14T22:00:00.000Z
Azerbaijan,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.8,,,75.58,,76.16,75.8 [75.6-76.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.58,,,12.32,,22.26,16.6 [12.3-22.3],,,EN,2025-04-14T22:00:00.000Z
Mexico,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,MEX,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.83,,,75.66,,76.11,75.8 [75.7-76.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,MEX,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.22,,,11.08,,13.41,12.2 [11.1-13.4],,,EN,2025-04-14T22:00:00.000Z
Serbia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,75.92,,,75.88,,76.02,75.9 [75.9-76.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.84,,,4.64,,5.06,4.8 [4.6-5.1],,,EN,2025-04-14T22:00:00.000Z
Barbados,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.04,,,75.44,,76.6,76.0 [75.4-76.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,BRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.53,,,7.58,,14.67,10.5 [7.6-14.7],,,EN,2025-04-14T22:00:00.000Z
Bahrain,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,BHR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.03,,,75.82,,76.39,76.0 [75.8-76.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,BHR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.49,,,6.17,,6.81,6.5 [6.2-6.8],,,EN,2025-04-14T22:00:00.000Z
Saint Lucia,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,LCA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.12,,,75.55,,76.69,76.1 [75.6-76.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,LCA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,15.03,,,13.48,,16.72,15.0 [13.5-16.7],,,EN,2025-04-14T22:00:00.000Z
North Macedonia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MKD,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.15,,,76.01,,76.34,76.1 [76.0-76.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MKD,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.11,,,5.62,,6.61,6.1 [5.6-6.6],,,EN,2025-04-14T22:00:00.000Z
Lithuania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.25,,,76.16,,76.39,76.2 [76.2-76.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.26,,,2.99,,3.56,3.3 [3.0-3.6],,,EN,2025-04-14T22:00:00.000Z
Hungary,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.34,,,76.3,,76.43,76.3 [76.3-76.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.45,,,3.31,,3.6,3.5 [3.3-3.6],,,EN,2025-04-14T22:00:00.000Z
Algeria,WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,DZA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.55,,,76.14,,77.04,76.5 [76.1-77.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AFR,Africa,Country,DZA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,20.68,,,19.5,,21.91,20.7 [19.5-21.9],,,EN,2025-04-14T22:00:00.000Z
Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,BRN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.68,,,76.33,,77.09,76.7 [76.3-77.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,BRN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.53,,,7.91,,9.2,8.5 [7.9-9.2],,,EN,2025-04-14T22:00:00.000Z
Montenegro,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.84,,,76.67,,77.09,76.8 [76.7-77.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.62,,,2.34,,2.92,2.6 [2.3-2.9],,,EN,2025-04-14T22:00:00.000Z
Thailand,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,THA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.92,,,76.53,,77.41,76.9 [76.5-77.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,THA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.06,,,8.12,,10.38,9.1 [8.1-10.4],,,EN,2025-04-14T22:00:00.000Z
Saudi Arabia,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SAU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,76.93,,,76.6,,77.37,76.9 [76.6-77.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,SAU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.77,,,4.56,,7.42,5.8 [4.6-7.4],,,EN,2025-04-14T22:00:00.000Z
