Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
Singapore,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,SGP,Year,2019,False,,,,,,,,,,,,,42.0,,,36.0,,49.0,42 [36-49],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,SGP,Year,2019,False,,,,,,,,,,,,,2090,,,,,,2090,,,EN,2025-01-08T23:00:00.000Z
Mongolia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,MNG,Year,2019,False,,,,,,,,,,,,,428.0,,,220.0,,703.0,428 [220-703],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,MNG,Year,2019,False,,,,,,,,,,,,,4277,,,,,,4277,,,EN,2025-01-08T23:00:00.000Z
Nicaragua,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,NIC,Year,2019,False,,,,,,,,,,,,,43.0,,,33.0,,54.0,43 [33-54],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,NIC,Year,2019,False,,,,,,,,,,,,,2248,,,,,,2248,,,EN,2025-01-08T23:00:00.000Z
Papua New Guinea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,PNG,Year,2019,False,,,,,,,,,,,,,432.0,,,352.0,,521.0,432 [352-521],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,PNG,Year,2019,False,,,,,,,,,,,,,30671,,,,,,30 671,,,EN,2025-01-08T23:00:00.000Z
Turkmenistan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,TKM,Year,2019,False,,,,,,,,,,,,,45.0,,,34.0,,56.0,45 [34-56],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,TKM,Year,2019,False,,,,,,,,,,,,,2117,,,,,,2117,,,EN,2025-01-08T23:00:00.000Z
Venezuela (Bolivarian Republic of),MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,VEN,Year,2019,False,,,,,,,,,,,,,45.0,,,35.0,,57.0,45 [35-57],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,VEN,Year,2019,False,,,,,,,,,,,,,10293,,,,,,10 293,,,EN,2025-01-08T23:00:00.000Z
Ecuador,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,ECU,Year,2019,False,,,,,,,,,,,,,46.0,,,35.0,,58.0,46 [35-58],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,ECU,Year,2019,False,,,,,,,,,,,,,6348,,,,,,6348,,,EN,2025-01-08T23:00:00.000Z
Brazil,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,BRA,Year,2019,False,,,,,,,,,,,,,46.0,,,39.0,,53.0,46 [39-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,BRA,Year,2019,False,,,,,,,,,,,,,86034,,,,,,86 034,,,EN,2025-01-08T23:00:00.000Z
Paraguay,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,PRY,Year,2019,False,,,,,,,,,,,,,46.0,,,40.0,,53.0,46 [40-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,PRY,Year,2019,False,,,,,,,,,,,,,2834,,,,,,2834,,,EN,2025-01-08T23:00:00.000Z
Burkina Faso,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,BFA,Year,2019,False,,,,,,,,,,,,,47.0,,,30.0,,67.0,47 [30-67],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,BFA,Year,2019,False,,,,,,,,,,,,,4918,,,,,,4918,,,EN,2025-01-08T23:00:00.000Z
Yemen,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,YEM,Year,2019,False,,,,,,,,,,,,,48.0,,,42.0,,54.0,48 [42-54],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,YEM,Year,2019,False,,,,,,,,,,,,,10224,,,,,,10 224,,,EN,2025-01-08T23:00:00.000Z
Namibia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,NAM,Year,2019,False,,,,,,,,,,,,,486.0,,,348.0,,647.0,486 [348-647],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,NAM,Year,2019,False,,,,,,,,,,,,,7801,,,,,,7801,,,EN,2025-01-08T23:00:00.000Z
Cabo Verde,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,CPV,Year,2019,False,,,,,,,,,,,,,49.0,,,38.0,,62.0,49 [38-62],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,CPV,Year,2019,False,,,,,,,,,,,,,203,,,,,,203,,,EN,2025-01-08T23:00:00.000Z
Timor-Leste,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,TLS,Year,2019,False,,,,,,,,,,,,,498.0,,,322.0,,711.0,498 [322-711],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,TLS,Year,2019,False,,,,,,,,,,,,,4050,,,,,,4050,,,EN,2025-01-08T23:00:00.000Z
Czechia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,CZE,Year,2019,False,,,,,,,,,,,,,5.0,,,4.3,,5.8,5 [4.3-5.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,CZE,Year,2019,False,,,,,,,,,,,,,458,,,,,,458,,,EN,2025-01-08T23:00:00.000Z
Denmark,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,DNK,Year,2019,False,,,,,,,,,,,,,5.1,,,4.4,,5.9,5.1 [4.4-5.9],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,DNK,Year,2019,False,,,,,,,,,,,,,260,,,,,,260,,,EN,2025-01-08T23:00:00.000Z
Sweden,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,SWE,Year,2019,False,,,,,,,,,,,,,5.3,,,4.6,,6.2,5.3 [4.6-6.2],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,SWE,Year,2019,False,,,,,,,,,,,,,478,,,,,,478,,,EN,2025-01-08T23:00:00.000Z
Switzerland,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,CHE,Year,2019,False,,,,,,,,,,,,,5.4,,,4.6,,6.2,5.4 [4.6-6.2],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,CHE,Year,2019,False,,,,,,,,,,,,,402,,,,,,402,,,EN,2025-01-08T23:00:00.000Z
Slovenia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,SVN,Year,2019,False,,,,,,,,,,,,,5.4,,,4.6,,6.3,5.4 [4.6-6.3],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,SVN,Year,2019,False,,,,,,,,,,,,,98,,,,,,98,,,EN,2025-01-08T23:00:00.000Z
Jordan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,JOR,Year,2019,False,,,,,,,,,,,,,5.5,,,4.2,,7.0,5.5 [4.2-7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,JOR,Year,2019,False,,,,,,,,,,,,,446,,,,,,446,,,EN,2025-01-08T23:00:00.000Z
Ireland,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,IRL,Year,2019,False,,,,,,,,,,,,,5.8,,,4.9,,6.7,5.8 [4.9-6.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,IRL,Year,2019,False,,,,,,,,,,,,,247,,,,,,247,,,EN,2025-01-08T23:00:00.000Z
Canada,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,CAN,Year,2019,False,,,,,,,,,,,,,5.8,,,5.0,,6.7,5.8 [5-6.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,CAN,Year,2019,False,,,,,,,,,,,,,1912,,,,,,1912,,,EN,2025-01-08T23:00:00.000Z
Cyprus,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,CYP,Year,2019,False,,,,,,,,,,,,,5.9,,,5.0,,6.8,5.9 [5-6.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,CYP,Year,2019,False,,,,,,,,,,,,,66,,,,,,66,,,EN,2025-01-08T23:00:00.000Z
Russian Federation,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,RUS,Year,2019,False,,,,,,,,,,,,,50.0,,,32.0,,71.0,50 [32-71],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,RUS,Year,2019,False,,,,,,,,,,,,,73328,,,,,,73 328,,,EN,2025-01-08T23:00:00.000Z
Democratic People's Republic of Korea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,PRK,Year,2019,False,,,,,,,,,,,,,513.0,,,446.0,,584.0,513 [446-584],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,PRK,Year,2019,False,,,,,,,,,,,,,95722,,,,,,95 722,,,EN,2025-01-08T23:00:00.000Z
Mali,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,MLI,Year,2019,False,,,,,,,,,,,,,52.0,,,34.0,,74.0,52 [34-74],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,MLI,Year,2019,False,,,,,,,,,,,,,6912,,,,,,6912,,,EN,2025-01-08T23:00:00.000Z
Gabon,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,GAB,Year,2019,False,,,,,,,,,,,,,521.0,,,337.0,,744.0,521 [337-744],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,GAB,Year,2019,False,,,,,,,,,,,,,5399,,,,,,5399,,,EN,2025-01-08T23:00:00.000Z
Central African Republic,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,CAF,Year,2019,False,,,,,,,,,,,,,540.0,,,349.0,,771.0,540 [349-771],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,CAF,Year,2019,False,,,,,,,,,,,,,12046,,,,,,12 046,,,EN,2025-01-08T23:00:00.000Z
Benin,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,BEN,Year,2019,False,,,,,,,,,,,,,55.0,,,36.0,,79.0,55 [36-79],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,BEN,Year,2019,False,,,,,,,,,,,,,4266,,,,,,4266,,,EN,2025-01-08T23:00:00.000Z
Philippines,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,PHL,Year,2019,False,,,,,,,,,,,,,554.0,,,311.0,,866.0,554 [311-866],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,PHL,Year,2019,False,,,,,,,,,,,,,409167,,,,,,409 167,,,EN,2025-01-08T23:00:00.000Z
Rwanda,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,RWA,Year,2019,False,,,,,,,,,,,,,57.0,,,44.0,,72.0,57 [44-72],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,RWA,Year,2019,False,,,,,,,,,,,,,5766,,,,,,5766,,,EN,2025-01-08T23:00:00.000Z
China,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,CHN,Year,2019,False,,,,,,,,,,,,,58.0,,,50.0,,67.0,58 [50-67],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,CHN,Year,2019,False,,,,,,,,,,,,,728265,,,,,,728 265,,,EN,2025-01-08T23:00:00.000Z
Republic of Korea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,KOR,Year,2019,False,,,,,,,,,,,,,58.0,,,54.0,,62.0,58 [54-62],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,KOR,Year,2019,False,,,,,,,,,,,,,27956,,,,,,27 956,,,EN,2025-01-08T23:00:00.000Z
Libya,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,LBY,Year,2019,False,,,,,,,,,,,,,59.0,,,36.0,,87.0,59 [36-87],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,LBY,Year,2019,False,,,,,,,,,,,,,2215,,,,,,2215,,,EN,2025-01-08T23:00:00.000Z
Austria,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,AUT,Year,2019,False,,,,,,,,,,,,,6.0,,,5.1,,6.9,6 [5.1-6.9],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,AUT,Year,2019,False,,,,,,,,,,,,,464,,,,,,464,,,EN,2025-01-08T23:00:00.000Z
Italy,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,ITA,Year,2019,False,,,,,,,,,,,,,6.1,,,5.2,,7.0,6.1 [5.2-7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,ITA,Year,2019,False,,,,,,,,,,,,,3185,,,,,,3185,,,EN,2025-01-08T23:00:00.000Z
Germany,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,DEU,Year,2019,False,,,,,,,,,,,,,6.1,,,5.5,,6.7,6.1 [5.5-6.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,DEU,Year,2019,False,,,,,,,,,,,,,4628,,,,,,4628,,,EN,2025-01-08T23:00:00.000Z
Hungary,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,HUN,Year,2019,False,,,,,,,,,,,,,6.2,,,5.3,,7.2,6.2 [5.3-7.2],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,HUN,Year,2019,False,,,,,,,,,,,,,528,,,,,,528,,,EN,2025-01-08T23:00:00.000Z
Cuba,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,CUB,Year,2019,False,,,,,,,,,,,,,6.5,,,5.5,,7.5,6.5 [5.5-7.5],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,CUB,Year,2019,False,,,,,,,,,,,,,636,,,,,,636,,,EN,2025-01-08T23:00:00.000Z
Australia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,AUS,Year,2019,False,,,,,,,,,,,,,6.8,,,5.8,,7.8,6.8 [5.8-7.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,AUS,Year,2019,False,,,,,,,,,,,,,1502,,,,,,1502,,,EN,2025-01-08T23:00:00.000Z
Azerbaijan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,AZE,Year,2019,False,,,,,,,,,,,,,60.0,,,46.0,,76.0,60 [46-76],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,AZE,Year,2019,False,,,,,,,,,,,,,4823,,,,,,4823,,,EN,2025-01-08T23:00:00.000Z
El Salvador,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,SLV,Year,2019,False,,,,,,,,,,,,,60.0,,,46.0,,76.0,60 [46-76],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,SLV,Year,2019,False,,,,,,,,,,,,,3009,,,,,,3009,,,EN,2025-01-08T23:00:00.000Z
Algeria,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,DZA,Year,2019,False,,,,,,,,,,,,,61.0,,,46.0,,77.0,61 [46-77],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,DZA,Year,2019,False,,,,,,,,,,,,,20879,,,,,,20 879,,,EN,2025-01-08T23:00:00.000Z
Solomon Islands,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,SLB,Year,2019,False,,,,,,,,,,,,,61.0,,,47.0,,77.0,61 [47-77],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,SLB,Year,2019,False,,,,,,,,,,,,,354,,,,,,354,,,EN,2025-01-08T23:00:00.000Z
South Africa,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,ZAF,Year,2019,False,,,,,,,,,,,,,615.0,,,427.0,,835.0,615 [427-835],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,ZAF,Year,2019,False,,,,,,,,,,,,,209545,,,,,,209 545,,,EN,2025-01-08T23:00:00.000Z
"China, Hong Kong Special Administrative Region",MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,GLOBAL,Global,Country,HKG,Year,2019,False,,,,,,,,,,,,,62.0,,,53.0,,72.0,62 [53-72],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,GLOBAL,Global,Country,HKG,Year,2019,False,,,,,,,,,,,,,4051,,,,,,4051,,,EN,2025-01-08T23:00:00.000Z
"China, Macao Special Administrative Region",MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,GLOBAL,Global,Country,MAC,Year,2019,False,,,,,,,,,,,,,62.0,,,53.0,,72.0,62 [53-72],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,GLOBAL,Global,Country,MAC,Year,2019,False,,,,,,,,,,,,,363,,,,,,363,,,EN,2025-01-08T23:00:00.000Z
Brunei Darussalam,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,BRN,Year,2019,False,,,,,,,,,,,,,63.0,,,54.0,,73.0,63 [54-73],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,BRN,Year,2019,False,,,,,,,,,,,,,242,,,,,,242,,,EN,2025-01-08T23:00:00.000Z
Sri Lanka,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,LKA,Year,2019,False,,,,,,,,,,,,,64.0,,,47.0,,83.0,64 [47-83],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,LKA,Year,2019,False,,,,,,,,,,,,,8204,,,,,,8204,,,EN,2025-01-08T23:00:00.000Z
Marshall Islands,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,MHL,Year,2019,False,,,,,,,,,,,,,645.0,,,494.0,,816.0,645 [494-816],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,MHL,Year,2019,False,,,,,,,,,,,,,227,,,,,,227,,,EN,2025-01-08T23:00:00.000Z
Romania,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,ROU,Year,2019,False,,,,,,,,,,,,,65.0,,,56.0,,76.0,65 [56-76],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,ROU,Year,2019,False,,,,,,,,,,,,,11083,,,,,,11 083,,,EN,2025-01-08T23:00:00.000Z
Lesotho,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,LSO,Year,2019,False,,,,,,,,,,,,,654.0,,,406.0,,959.0,654 [406-959],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,LSO,Year,2019,False,,,,,,,,,,,,,7059,,,,,,7059,,,EN,2025-01-08T23:00:00.000Z
Fiji,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,FJI,Year,2019,False,,,,,,,,,,,,,66.0,,,51.0,,84.0,66 [51-84],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,FJI,Year,2019,False,,,,,,,,,,,,,472,,,,,,472,,,EN,2025-01-08T23:00:00.000Z
Sudan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,SDN,Year,2019,False,,,,,,,,,,,,,67.0,,,46.0,,91.0,67 [46-91],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,SDN,Year,2019,False,,,,,,,,,,,,,19790,,,,,,19 790,,,EN,2025-01-08T23:00:00.000Z
Uzbekistan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,UZB,Year,2019,False,,,,,,,,,,,,,67.0,,,47.0,,91.0,67 [47-91],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,UZB,Year,2019,False,,,,,,,,,,,,,16272,,,,,,16 272,,,EN,2025-01-08T23:00:00.000Z
Kazakhstan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,KAZ,Year,2019,False,,,,,,,,,,,,,68.0,,,44.0,,98.0,68 [44-98],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,KAZ,Year,2019,False,,,,,,,,,,,,,12501,,,,,,12 501,,,EN,2025-01-08T23:00:00.000Z
Cook Islands,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,COK,Year,2019,False,,,,,,,,,,,,,7.1,,,6.1,,8.2,7.1 [6.1-8.2],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,COK,Year,2019,False,,,,,,,,,,,,,1,,,,,,1,,,EN,2025-01-08T23:00:00.000Z
New Zealand,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,NZL,Year,2019,False,,,,,,,,,,,,,7.2,,,6.1,,8.3,7.2 [6.1-8.3],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,NZL,Year,2019,False,,,,,,,,,,,,,311,,,,,,311,,,EN,2025-01-08T23:00:00.000Z
Andorra,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,AND,Year,2019,False,,,,,,,,,,,,,7.5,,,6.4,,8.7,7.5 [6.4-8.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,AND,Year,2019,False,,,,,,,,,,,,,5,,,,,,5,,,EN,2025-01-08T23:00:00.000Z
Georgia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,GEO,Year,2019,False,,,,,,,,,,,,,74.0,,,62.0,,87.0,74 [62-87],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,GEO,Year,2019,False,,,,,,,,,,,,,2169,,,,,,2169,,,EN,2025-01-08T23:00:00.000Z
Ukraine,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,UKR,Year,2019,False,,,,,,,,,,,,,77.0,,,50.0,,110.0,77 [50-110],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,UKR,Year,2019,False,,,,,,,,,,,,,25379,,,,,,25 379,,,EN,2025-01-08T23:00:00.000Z
